spotify_id,name,followers,popularity,genres,chart_hits
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,35053203.0,80,['electro house'],"['us (4)', 'gb (4)', 'ar (2)', 'au (6)', 'at (16)', 'be (9)', 'bo (4)', 'br (2)', 'bg (9)', 'ca (9)', 'cl (3)', 'co (3)', 'cr (3)', 'cy (8)', 'cz (12)', 'dk (12)', 'do (3)', 'ec (3)', 'eg (9)', 'sv (7)', 'ee (17)', 'fi (30)', 'fr (7)', 'de (13)', 'gr (9)', 'gt (5)', 'hn (3)', 'hk (17)', 'hu (13)', 'is (4)', 'in (11)', 'id (15)', 'ie (7)', 'il (3)', 'it (6)', 'jp (4)', 'lv (9)', 'lt (13)', 'lu (11)', 'my (15)', 'mt (10)', 'mx (4)', 'ma (2)', 'nl (9)', 'nz (3)', 'ni (4)', 'no (40)', 'pa (5)', 'py (4)', 'pe (4)', 'ph (8)', 'pl (11)', 'pt (8)', 'ro (6)', 'ru (2)', 'sa (6)', 'sg (17)', 'sk (12)', 'za (2)', 'kr (1)', 'es (6)', 'se (30)', 'ch (19)', 'tw (21)', 'th (8)', 'tr (5)', 'ua (1)', 'ae (3)', 'uy (2)', 'vn (18)', 'ad (1)']"
64KEffDW9EtZ1y2vBYgq8T,Marshmello,34229273.0,83,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']","['us (18)', 'gb (14)', 'ar (3)', 'au (13)', 'at (13)', 'be (15)', 'bo (5)', 'br (6)', 'bg (14)', 'ca (19)', 'cl (3)', 'co (3)', 'cr (5)', 'cy (17)', 'cz (17)', 'dk (13)', 'do (6)', 'ec (4)', 'eg (7)', 'sv (6)', 'ee (19)', 'fi (14)', 'fr (6)', 'de (12)', 'gr (15)', 'gt (5)', 'hn (6)', 'hk (14)', 'hu (18)', 'is (11)', 'in (11)', 'id (14)', 'ie (15)', 'il (12)', 'it (6)', 'jp (8)', 'lv (17)', 'lt (19)', 'lu (17)', 'my (15)', 'mt (16)', 'mx (4)', 'ma (5)', 'nl (11)', 'nz (12)', 'ni (4)', 'no (16)', 'pa (6)', 'py (5)', 'pe (3)', 'ph (10)', 'pl (10)', 'pt (13)', 'ro (15)', 'ru (1)', 'sa (8)', 'sg (16)', 'sk (18)', 'za (12)', 'kr (3)', 'es (5)', 'se (15)', 'ch (13)', 'tw (18)', 'th (11)', 'tr (4)', 'ua (3)', 'ae (10)', 'uy (3)', 'vn (12)']"
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,33511653.0,86,"['puerto rican pop', 'reggaeton', 'trap latino']","['us (10)', 'ar (60)', 'at (1)', 'be (2)', 'bo (48)', 'br (1)', 'bg (2)', 'ca (4)', 'cl (76)', 'co (63)', 'cr (57)', 'cy (3)', 'cz (1)', 'do (110)', 'ec (52)', 'sv (55)', 'ee (2)', 'fr (2)', 'de (1)', 'gr (2)', 'gt (63)', 'hn (56)', 'hu (3)', 'in (1)', 'il (2)', 'it (16)', 'jp (1)', 'lt (3)', 'lu (7)', 'mt (29)', 'mx (39)', 'nl (2)', 'ni (46)', 'pa (84)', 'py (57)', 'pe (60)', 'pt (10)', 'ro (2)', 'sk (2)', 'es (69)', 'se (1)', 'ch (20)', 'th (1)', 'ae (1)', 'uy (61)', 'ad (5)']"
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,32382333.0,87,"['k-pop', 'k-pop girl group']","['us (11)', 'gb (8)', 'ar (10)', 'au (13)', 'at (7)', 'be (6)', 'bo (9)', 'br (12)', 'bg (18)', 'ca (14)', 'cl (11)', 'co (11)', 'cr (11)', 'cy (10)', 'cz (7)', 'dk (5)', 'do (10)', 'ec (9)', 'eg (9)', 'sv (11)', 'ee (11)', 'fi (6)', 'fr (6)', 'de (6)', 'gr (11)', 'gt (7)', 'hn (11)', 'hk (31)', 'hu (10)', 'is (5)', 'in (13)', 'id (31)', 'ie (6)', 'il (6)', 'it (4)', 'jp (24)', 'lv (7)', 'lt (8)', 'lu (6)', 'my (34)', 'mt (3)', 'mx (9)', 'ma (9)', 'nl (6)', 'nz (8)', 'ni (11)', 'no (6)', 'pa (11)', 'py (8)', 'pe (12)', 'ph (30)', 'pl (8)', 'pt (11)', 'ro (12)', 'ru (9)', 'sa (10)', 'sg (31)', 'sk (8)', 'za (5)', 'kr (16)', 'es (5)', 'se (6)', 'ch (6)', 'tw (28)', 'th (32)', 'tr (13)', 'ua (10)', 'ae (10)', 'uy (8)', 'vn (30)']"
1r4hJ1h58CWwUQe3MxPuau,Maluma,32165351.0,84,"['reggaeton', 'reggaeton colombiano', 'trap latino']","['us (5)', 'gb (1)', 'ar (43)', 'au (1)', 'at (4)', 'be (5)', 'bo (59)', 'br (4)', 'bg (12)', 'ca (4)', 'cl (43)', 'co (67)', 'cr (35)', 'cy (4)', 'cz (2)', 'dk (1)', 'do (35)', 'ec (58)', 'eg (1)', 'sv (46)', 'ee (3)', 'fi (1)', 'fr (3)', 'de (4)', 'gr (5)', 'gt (48)', 'hn (46)', 'hk (2)', 'hu (5)', 'is (1)', 'in (1)', 'ie (1)', 'il (6)', 'it (8)', 'jp (3)', 'lv (2)', 'lt (7)', 'lu (11)', 'my (1)', 'mt (7)', 'mx (38)', 'ma (4)', 'nl (3)', 'nz (1)', 'ni (32)', 'no (1)', 'pa (44)', 'py (42)', 'pe (57)', 'ph (1)', 'pl (1)', 'pt (11)', 'ro (9)', 'sa (1)', 'sg (2)', 'sk (6)', 'za (1)', 'es (38)', 'se (4)', 'ch (11)', 'tw (5)', 'th (2)', 'ua (1)', 'ae (2)', 'uy (45)', 'ad (5)']"
6vWDO969PvNqNYHIOW5v0m,Beyoncé,32087569.0,88,"['dance pop', 'pop', 'r&b']","['us (31)', 'gb (34)', 'ar (2)', 'au (27)', 'at (5)', 'be (25)', 'bo (1)', 'br (32)', 'bg (17)', 'ca (25)', 'cl (2)', 'co (2)', 'cr (3)', 'cy (14)', 'cz (6)', 'dk (13)', 'do (7)', 'ec (2)', 'eg (1)', 'sv (2)', 'ee (16)', 'fi (7)', 'fr (13)', 'de (6)', 'gr (9)', 'gt (2)', 'hn (2)', 'hk (7)', 'hu (9)', 'is (35)', 'in (1)', 'id (2)', 'ie (37)', 'il (10)', 'it (4)', 'lv (13)', 'lt (19)', 'lu (15)', 'my (7)', 'mt (9)', 'mx (2)', 'ma (2)', 'nl (23)', 'nz (24)', 'ni (1)', 'no (16)', 'pa (5)', 'py (2)', 'pe (2)', 'ph (10)', 'pl (11)', 'pt (24)', 'ro (5)', 'sa (2)', 'sg (10)', 'sk (8)', 'za (26)', 'kr (5)', 'es (4)', 'se (17)', 'ch (13)', 'tw (11)', 'th (2)', 'tr (6)', 'ae (13)', 'uy (2)', 'vn (2)']"
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,29446452.0,87,"['latin hip hop', 'reggaeton', 'trap latino']","['us (3)', 'gb (1)', 'ar (32)', 'au (1)', 'at (3)', 'be (2)', 'bo (35)', 'br (1)', 'bg (4)', 'ca (4)', 'cl (51)', 'co (34)', 'cr (31)', 'cy (4)', 'cz (2)', 'dk (1)', 'do (42)', 'ec (47)', 'eg (1)', 'sv (46)', 'ee (3)', 'fi (2)', 'fr (2)', 'de (3)', 'gr (3)', 'gt (43)', 'hn (46)', 'hk (2)', 'hu (3)', 'is (1)', 'in (1)', 'ie (1)', 'il (2)', 'it (7)', 'jp (2)', 'lv (2)', 'lt (4)', 'lu (5)', 'my (2)', 'mt (9)', 'mx (30)', 'ma (1)', 'nl (2)', 'nz (2)', 'ni (42)', 'no (2)', 'pa (39)', 'py (28)', 'pe (42)', 'ph (2)', 'pl (2)', 'pt (6)', 'ro (3)', 'sa (1)', 'sg (2)', 'sk (3)', 'za (1)', 'es (44)', 'se (2)', 'ch (10)', 'tw (2)', 'th (2)', 'tr (1)', 'ae (2)', 'uy (36)', 'vn (1)', 'ad (2)']"
790FomKkXshlbRYZFtlgla,KAROL G,28400048.0,87,"['reggaeton', 'reggaeton colombiano']","['us (7)', 'ar (22)', 'at (1)', 'be (1)', 'bo (27)', 'br (1)', 'bg (1)', 'ca (2)', 'cl (28)', 'co (33)', 'cr (23)', 'cy (3)', 'cz (1)', 'dk (1)', 'do (26)', 'ec (27)', 'eg (1)', 'sv (24)', 'ee (1)', 'fr (1)', 'de (1)', 'gr (1)', 'gt (26)', 'hn (24)', 'hk (1)', 'hu (1)', 'in (1)', 'il (1)', 'it (5)', 'jp (1)', 'lt (2)', 'lu (5)', 'my (1)', 'mt (6)', 'mx (20)', 'ma (2)', 'nl (1)', 'ni (22)', 'no (1)', 'pa (35)', 'py (26)', 'pe (27)', 'ph (1)', 'pt (5)', 'ro (1)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (1)', 'es (25)', 'se (2)', 'ch (9)', 'tw (1)', 'th (1)', 'ae (3)', 'uy (27)', 'ad (4)']"
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,27956268.0,82,"['dance pop', 'pop', 'post-teen pop', 'uk pop']","['us (23)', 'gb (21)', 'ar (18)', 'au (18)', 'at (14)', 'be (18)', 'bo (12)', 'br (21)', 'bg (25)', 'ca (25)', 'cl (8)', 'co (14)', 'cr (16)', 'cy (24)', 'cz (15)', 'dk (12)', 'do (15)', 'ec (9)', 'eg (9)', 'sv (18)', 'ee (17)', 'fi (14)', 'fr (8)', 'de (12)', 'gr (25)', 'gt (11)', 'hn (11)', 'hk (24)', 'hu (24)', 'is (12)', 'in (8)', 'id (10)', 'ie (25)', 'il (11)', 'it (9)', 'jp (10)', 'lv (16)', 'lt (23)', 'lu (20)', 'my (25)', 'mt (22)', 'mx (11)', 'ma (8)', 'nl (17)', 'nz (16)', 'ni (14)', 'no (17)', 'pa (19)', 'py (8)', 'pe (10)', 'ph (19)', 'pl (16)', 'pt (25)', 'ro (14)', 'sa (9)', 'sg (25)', 'sk (25)', 'za (10)', 'kr (3)', 'es (13)', 'se (14)', 'ch (18)', 'tw (26)', 'th (17)', 'tr (6)', 'ae (10)', 'uy (19)', 'vn (13)']"
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,27287402.0,84,"['boy band', 'pop', 'post-teen pop', 'talent show']","['us (40)', 'gb (39)', 'ar (32)', 'au (40)', 'at (31)', 'be (28)', 'bo (21)', 'br (22)', 'bg (23)', 'ca (35)', 'cl (22)', 'co (25)', 'cr (22)', 'cy (19)', 'cz (30)', 'dk (37)', 'do (29)', 'ec (22)', 'sv (31)', 'ee (34)', 'fi (42)', 'fr (24)', 'de (24)', 'gr (30)', 'gt (24)', 'hn (30)', 'hk (32)', 'hu (26)', 'is (33)', 'in (4)', 'id (7)', 'ie (44)', 'it (31)', 'jp (1)', 'lv (25)', 'lt (32)', 'lu (20)', 'my (43)', 'mt (21)', 'mx (28)', 'nl (37)', 'nz (42)', 'ni (20)', 'no (37)', 'pa (27)', 'py (21)', 'pe (32)', 'ph (41)', 'pl (30)', 'pt (39)', 'sa (1)', 'sg (33)', 'sk (26)', 'es (22)', 'se (43)', 'ch (26)', 'tw (16)', 'th (2)', 'tr (23)', 'ae (2)', 'uy (32)']"
1yR65psqiazQpeM79CcGh8,Marília Mendonça,26420724.0,83,"['arrocha', 'sertanejo']","['br (82)', 'py (3)', 'pt (24)']"
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,26039960.0,87,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']","['us (40)', 'gb (22)', 'ar (5)', 'au (19)', 'at (9)', 'be (14)', 'bo (4)', 'br (7)', 'bg (29)', 'ca (31)', 'cl (5)', 'co (5)', 'cr (5)', 'cy (15)', 'cz (10)', 'dk (7)', 'do (8)', 'ec (4)', 'eg (1)', 'sv (5)', 'ee (15)', 'fi (13)', 'fr (5)', 'de (11)', 'gr (23)', 'gt (3)', 'hn (6)', 'hk (11)', 'hu (14)', 'is (12)', 'in (2)', 'id (1)', 'ie (17)', 'il (6)', 'it (5)', 'jp (1)', 'lv (13)', 'lt (15)', 'lu (14)', 'my (11)', 'mt (12)', 'mx (3)', 'ma (2)', 'nl (10)', 'nz (18)', 'ni (4)', 'no (13)', 'pa (6)', 'py (4)', 'pe (3)', 'ph (9)', 'pl (10)', 'pt (13)', 'ro (16)', 'sa (4)', 'sg (12)', 'sk (17)', 'za (11)', 'kr (2)', 'es (5)', 'se (13)', 'ch (16)', 'tw (13)', 'th (6)', 'tr (8)', 'ae (4)', 'uy (4)', 'vn (8)']"
3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,25796418.0,79,"['glam metal', 'hard rock', 'rock']","['us (1)', 'gb (1)', 'ar (4)', 'au (1)', 'at (1)', 'be (1)', 'bo (1)', 'br (2)', 'bg (1)', 'ca (1)', 'cl (3)', 'co (3)', 'cr (10)', 'cy (1)', 'cz (1)', 'ec (1)', 'sv (1)', 'ee (6)', 'fi (3)', 'gr (1)', 'gt (2)', 'hn (1)', 'is (8)', 'ie (4)', 'il (1)', 'it (1)', 'lu (1)', 'mt (1)', 'mx (1)', 'nz (4)', 'ni (3)', 'no (1)', 'py (1)', 'pe (5)', 'pl (1)', 'pt (2)', 'ro (3)', 'sg (1)', 'sk (1)', 'se (2)', 'ch (1)', 'tw (1)', 'tr (2)']"
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,25584443.0,89,"['chicago rap', 'melodic rap']","['us (80)', 'gb (50)', 'ar (1)', 'au (48)', 'at (41)', 'be (36)', 'bo (2)', 'br (1)', 'bg (41)', 'ca (69)', 'cl (1)', 'co (1)', 'cr (5)', 'cy (38)', 'cz (26)', 'dk (38)', 'do (4)', 'ec (2)', 'eg (18)', 'sv (2)', 'ee (46)', 'fi (42)', 'fr (5)', 'de (36)', 'gr (31)', 'gt (2)', 'hn (5)', 'hk (20)', 'hu (41)', 'is (48)', 'in (11)', 'id (2)', 'ie (47)', 'il (26)', 'it (5)', 'jp (4)', 'lv (46)', 'lt (39)', 'lu (47)', 'my (13)', 'mt (13)', 'mx (1)', 'ma (11)', 'nl (41)', 'nz (45)', 'ni (2)', 'no (43)', 'pa (7)', 'py (2)', 'pe (1)', 'ph (7)', 'pl (7)', 'pt (29)', 'ro (41)', 'ru (11)', 'sa (26)', 'sg (17)', 'sk (38)', 'za (43)', 'kr (4)', 'es (1)', 'se (32)', 'ch (31)', 'tw (17)', 'th (9)', 'tr (1)', 'ua (12)', 'ae (35)', 'uy (1)', 'vn (6)']"
0EmeFodog0BfCgMzAIvKQp,Shakira,24902736.0,85,"['colombian pop', 'dance pop', 'latin pop']","['us (5)', 'gb (3)', 'ar (11)', 'au (2)', 'at (4)', 'be (8)', 'bo (10)', 'br (6)', 'bg (4)', 'ca (3)', 'cl (10)', 'co (12)', 'cr (10)', 'cy (2)', 'cz (3)', 'dk (4)', 'do (9)', 'ec (9)', 'sv (9)', 'ee (3)', 'fi (5)', 'fr (8)', 'de (2)', 'gr (6)', 'gt (9)', 'hn (9)', 'hk (3)', 'hu (6)', 'is (2)', 'id (1)', 'ie (3)', 'il (1)', 'it (6)', 'lv (3)', 'lt (4)', 'lu (9)', 'my (4)', 'mt (6)', 'mx (12)', 'nl (5)', 'nz (2)', 'ni (10)', 'no (3)', 'pa (11)', 'py (9)', 'pe (11)', 'ph (2)', 'pl (6)', 'pt (6)', 'ro (1)', 'sg (3)', 'sk (5)', 'es (10)', 'se (5)', 'ch (8)', 'tw (4)', 'tr (5)', 'uy (9)', 'ad (2)']"
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,24692289.0,88,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']","['us (16)', 'gb (26)', 'ar (21)', 'au (22)', 'at (29)', 'be (30)', 'bo (16)', 'br (19)', 'bg (24)', 'ca (23)', 'cl (16)', 'co (18)', 'cr (13)', 'cy (19)', 'cz (26)', 'dk (25)', 'do (12)', 'ec (15)', 'eg (2)', 'sv (16)', 'ee (30)', 'fi (43)', 'fr (37)', 'de (40)', 'gr (22)', 'gt (14)', 'hn (13)', 'hk (20)', 'hu (29)', 'is (13)', 'in (1)', 'id (9)', 'ie (26)', 'il (8)', 'it (25)', 'jp (5)', 'lv (25)', 'lt (28)', 'lu (31)', 'my (20)', 'mt (21)', 'mx (21)', 'ma (2)', 'nl (24)', 'nz (19)', 'ni (10)', 'no (41)', 'pa (17)', 'py (15)', 'pe (17)', 'ph (17)', 'pl (24)', 'pt (20)', 'ro (10)', 'sa (2)', 'sg (21)', 'sk (25)', 'za (2)', 'kr (3)', 'es (24)', 'se (33)', 'ch (39)', 'tw (24)', 'th (7)', 'tr (16)', 'ua (1)', 'ae (3)', 'uy (18)', 'vn (8)', 'ad (2)']"
711MCceyCBcFnzjGY4Q7Un,AC/DC,24321731.0,80,"['australian rock', 'hard rock', 'rock']","['us (1)', 'gb (4)', 'ar (6)', 'au (4)', 'at (2)', 'be (3)', 'br (15)', 'bg (2)', 'ca (3)', 'cl (3)', 'co (3)', 'cr (3)', 'cy (2)', 'cz (3)', 'dk (4)', 'ec (3)', 'fi (9)', 'fr (2)', 'de (3)', 'gr (1)', 'hu (4)', 'is (2)', 'ie (8)', 'il (1)', 'it (4)', 'lv (1)', 'lt (1)', 'lu (2)', 'mx (3)', 'nl (2)', 'nz (3)', 'no (7)', 'pe (5)', 'pl (8)', 'pt (6)', 'ro (2)', 'sk (3)', 'es (3)', 'se (9)', 'ch (13)', 'tw (1)', 'tr (4)']"
5WUlDfRSoLAfcVSX1WnrxN,Sia,24304639.0,83,"['australian dance', 'australian pop', 'dance pop', 'pop']","['us (17)', 'gb (21)', 'ar (10)', 'au (22)', 'at (24)', 'be (19)', 'bo (11)', 'br (13)', 'bg (21)', 'ca (18)', 'cl (10)', 'co (11)', 'cr (11)', 'cy (14)', 'cz (25)', 'dk (20)', 'do (12)', 'ec (9)', 'eg (10)', 'sv (12)', 'ee (32)', 'fi (30)', 'fr (26)', 'de (24)', 'gr (22)', 'gt (9)', 'hn (12)', 'hk (21)', 'hu (31)', 'is (15)', 'in (4)', 'id (10)', 'ie (22)', 'il (8)', 'it (16)', 'jp (2)', 'lv (25)', 'lt (32)', 'lu (23)', 'my (18)', 'mt (23)', 'mx (11)', 'ma (2)', 'nl (16)', 'nz (19)', 'ni (10)', 'no (33)', 'pa (13)', 'py (9)', 'pe (9)', 'ph (14)', 'pl (25)', 'pt (20)', 'ro (8)', 'ru (2)', 'sa (9)', 'sg (19)', 'sk (27)', 'za (2)', 'kr (3)', 'es (15)', 'se (28)', 'ch (28)', 'tw (37)', 'th (6)', 'tr (23)', 'ua (2)', 'ae (3)', 'uy (9)', 'vn (10)', 'ad (4)']"
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,24070351.0,81,"['pop', 'r&b', 'soul']","['us (2)', 'gb (4)', 'ar (1)', 'au (3)', 'at (2)', 'be (2)', 'br (3)', 'bg (1)', 'ca (3)', 'cl (1)', 'co (2)', 'cr (1)', 'cz (2)', 'dk (2)', 'ec (1)', 'sv (1)', 'ee (2)', 'fr (4)', 'de (2)', 'gr (2)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (2)', 'is (3)', 'ie (3)', 'it (1)', 'lv (2)', 'lt (2)', 'lu (1)', 'my (1)', 'mt (1)', 'mx (1)', 'nl (2)', 'nz (4)', 'pe (2)', 'ph (1)', 'pl (3)', 'pt (2)', 'ro (1)', 'sa (1)', 'sg (1)', 'sk (2)', 'es (2)', 'se (1)', 'ch (2)', 'tw (2)', 'tr (2)', 'uy (1)']"
1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,23828027.0,79,"['desi pop', 'filmi', 'modern bollywood']","['in (24)', 'my (3)']"
2R21vXR83lH98kGeO99Y66,Anuel AA,23825538.0,86,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']","['us (11)', 'ar (27)', 'at (1)', 'be (2)', 'bo (31)', 'br (1)', 'bg (2)', 'ca (1)', 'cl (81)', 'co (58)', 'cr (57)', 'cy (2)', 'cz (1)', 'dk (1)', 'do (94)', 'ec (49)', 'eg (1)', 'sv (63)', 'ee (1)', 'fi (6)', 'fr (1)', 'de (1)', 'gr (2)', 'gt (57)', 'hn (82)', 'hk (1)', 'hu (2)', 'in (2)', 'ie (1)', 'il (1)', 'it (4)', 'jp (1)', 'lv (1)', 'lt (2)', 'lu (3)', 'mt (17)', 'mx (17)', 'ma (1)', 'nl (1)', 'ni (68)', 'no (1)', 'pa (88)', 'py (54)', 'pe (40)', 'pl (1)', 'pt (4)', 'ro (2)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (1)', 'es (70)', 'se (1)', 'ch (8)', 'tw (1)', 'ae (1)', 'uy (40)', 'ad (4)']"
3WrFJ7ztbogyGnTHbHJFl2,The Beatles,23534961.0,83,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']","['us (13)', 'gb (10)', 'ar (11)', 'au (1)', 'at (1)', 'be (8)', 'bo (8)', 'br (11)', 'bg (9)', 'ca (7)', 'cl (16)', 'co (3)', 'cr (6)', 'cz (15)', 'dk (3)', 'ec (3)', 'sv (6)', 'ee (1)', 'fi (4)', 'fr (2)', 'gr (6)', 'gt (1)', 'hn (1)', 'hk (4)', 'hu (8)', 'is (12)', 'ie (10)', 'il (3)', 'it (6)', 'lv (4)', 'lt (4)', 'lu (1)', 'my (1)', 'mt (3)', 'mx (12)', 'nl (5)', 'nz (1)', 'ni (3)', 'no (3)', 'py (7)', 'pe (14)', 'pl (3)', 'pt (15)', 'sk (13)', 'es (8)', 'se (20)', 'ch (4)', 'tw (7)', 'tr (8)', 'uy (10)']"
6KImCVD70vtIoJWnq6nGn3,Harry Styles,23284667.0,91,['pop'],"['us (35)', 'gb (35)', 'ar (23)', 'au (35)', 'at (24)', 'be (22)', 'bo (20)', 'br (23)', 'bg (32)', 'ca (35)', 'cl (19)', 'co (20)', 'cr (21)', 'cy (25)', 'cz (29)', 'dk (20)', 'do (18)', 'ec (19)', 'eg (17)', 'sv (21)', 'ee (35)', 'fi (24)', 'fr (15)', 'de (18)', 'gr (30)', 'gt (18)', 'hn (20)', 'hk (16)', 'hu (31)', 'is (30)', 'in (6)', 'id (9)', 'ie (35)', 'il (17)', 'it (20)', 'jp (4)', 'lv (34)', 'lt (35)', 'lu (21)', 'my (23)', 'mt (22)', 'mx (21)', 'ma (7)', 'nl (21)', 'nz (35)', 'ni (20)', 'no (21)', 'pa (19)', 'py (19)', 'pe (19)', 'ph (20)', 'pl (34)', 'pt (35)', 'ro (21)', 'ru (1)', 'sa (18)', 'sg (21)', 'sk (33)', 'za (18)', 'kr (17)', 'es (20)', 'se (21)', 'ch (21)', 'tw (8)', 'th (5)', 'tr (4)', 'ua (3)', 'ae (22)', 'uy (20)', 'vn (6)', 'ad (1)']"
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,23189982.0,81,"['dance pop', 'pop', 'post-teen pop', 'uk pop']","['us (15)', 'gb (10)', 'ar (4)', 'au (8)', 'at (8)', 'be (11)', 'bo (4)', 'br (25)', 'bg (15)', 'ca (14)', 'cl (4)', 'co (5)', 'cr (9)', 'cy (10)', 'cz (10)', 'dk (9)', 'do (9)', 'ec (5)', 'eg (2)', 'sv (5)', 'ee (13)', 'fi (8)', 'fr (4)', 'de (8)', 'gr (25)', 'gt (5)', 'hn (5)', 'hk (12)', 'hu (12)', 'is (9)', 'in (2)', 'id (4)', 'ie (11)', 'il (5)', 'it (5)', 'jp (2)', 'lv (11)', 'lt (14)', 'lu (10)', 'my (14)', 'mt (11)', 'mx (6)', 'ma (1)', 'nl (9)', 'nz (13)', 'ni (5)', 'no (16)', 'pa (8)', 'py (4)', 'pe (4)', 'ph (11)', 'pl (8)', 'pt (18)', 'ro (5)', 'sa (3)', 'sg (13)', 'sk (20)', 'za (3)', 'kr (2)', 'es (5)', 'se (11)', 'ch (8)', 'tw (15)', 'th (8)', 'tr (15)', 'ua (2)', 'ae (4)', 'uy (4)', 'vn (6)']"
1HY2Jd0NmPuamShAr6KMms,Lady Gaga,23126039.0,84,"['art pop', 'dance pop', 'pop']","['us (31)', 'gb (30)', 'ar (12)', 'au (23)', 'at (13)', 'be (15)', 'bo (7)', 'br (33)', 'bg (32)', 'ca (24)', 'cl (10)', 'co (16)', 'cr (22)', 'cy (21)', 'cz (17)', 'dk (13)', 'do (7)', 'ec (7)', 'eg (4)', 'sv (12)', 'ee (22)', 'fi (24)', 'fr (13)', 'de (10)', 'gr (33)', 'gt (7)', 'hn (8)', 'hk (33)', 'hu (32)', 'is (21)', 'in (5)', 'id (10)', 'ie (36)', 'il (6)', 'it (13)', 'jp (4)', 'lv (14)', 'lt (35)', 'lu (11)', 'my (18)', 'mt (28)', 'mx (14)', 'ma (3)', 'nl (12)', 'nz (21)', 'ni (12)', 'no (16)', 'pa (12)', 'py (10)', 'pe (8)', 'ph (21)', 'pl (31)', 'pt (30)', 'ro (7)', 'ru (2)', 'sa (3)', 'sg (21)', 'sk (33)', 'za (7)', 'kr (4)', 'es (11)', 'se (19)', 'ch (17)', 'tw (45)', 'th (6)', 'tr (12)', 'ua (2)', 'ae (5)', 'uy (10)', 'vn (27)']"
7CajNmpbOovFoOoasH2HaY,Calvin Harris,22819977.0,85,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']","['us (30)', 'gb (38)', 'ar (17)', 'au (27)', 'at (23)', 'be (27)', 'bo (14)', 'br (22)', 'bg (20)', 'ca (34)', 'cl (17)', 'co (21)', 'cr (16)', 'cy (18)', 'cz (23)', 'dk (25)', 'do (17)', 'ec (18)', 'eg (2)', 'sv (18)', 'ee (29)', 'fi (27)', 'fr (23)', 'de (27)', 'gr (22)', 'gt (18)', 'hn (18)', 'hk (22)', 'hu (27)', 'is (20)', 'in (3)', 'id (10)', 'ie (35)', 'il (6)', 'it (22)', 'jp (8)', 'lv (28)', 'lt (31)', 'lu (22)', 'my (24)', 'mt (15)', 'mx (23)', 'ma (3)', 'nl (25)', 'nz (25)', 'ni (12)', 'no (29)', 'pa (20)', 'py (18)', 'pe (16)', 'ph (17)', 'pl (23)', 'pt (26)', 'ro (6)', 'ru (2)', 'sa (6)', 'sg (23)', 'sk (24)', 'za (4)', 'kr (5)', 'es (18)', 'se (25)', 'ch (32)', 'tw (27)', 'th (7)', 'tr (17)', 'ua (2)', 'ae (5)', 'uy (17)', 'vn (6)', 'ad (3)']"
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,22494238.0,80,"['modern rock', 'rock']","['us (39)', 'gb (16)', 'ar (10)', 'au (8)', 'at (22)', 'be (8)', 'bo (11)', 'br (5)', 'bg (21)', 'ca (14)', 'cl (6)', 'co (8)', 'cr (10)', 'cy (17)', 'cz (36)', 'dk (5)', 'do (3)', 'ec (4)', 'eg (6)', 'sv (11)', 'ee (25)', 'fi (18)', 'fr (3)', 'de (10)', 'gr (22)', 'gt (11)', 'hn (8)', 'hk (5)', 'hu (32)', 'is (5)', 'id (4)', 'ie (14)', 'il (14)', 'it (4)', 'lv (25)', 'lt (24)', 'lu (9)', 'my (9)', 'mt (13)', 'mx (12)', 'ma (1)', 'nl (9)', 'nz (12)', 'ni (12)', 'no (7)', 'pa (6)', 'py (8)', 'pe (4)', 'ph (5)', 'pl (26)', 'pt (13)', 'ro (15)', 'ru (7)', 'sa (4)', 'sg (9)', 'sk (28)', 'za (2)', 'kr (1)', 'es (3)', 'se (8)', 'ch (9)', 'tw (11)', 'th (2)', 'tr (3)', 'ua (7)', 'ae (2)', 'uy (6)', 'vn (1)']"
